month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,district_name,calculationType,change
2018-06-01,Sugarcane,4480.19,3902.28,4191.24,India,All,Monthly,-101.58
2018-07-01,Sugarcane,4409.7,3885.8,4147.75,India,All,Monthly,-19.64
2018-08-01,Sugarcane,4573.35,3823.19,4198.27,India,All,Monthly,66.58
2018-09-01,Sugarcane,4752.84,3814.33,4283.58,India,All,Monthly,102.8
2018-10-01,Sugarcane,4766.63,4183.48,4475.05,India,All,Monthly,113.79
2018-11-01,Sugarcane,5071.82,4390.44,4731.13,India,All,Monthly,-129.59
2018-12-01,Sugarcane,4942.81,4175.7,4559.25,India,All,Monthly,-193.55
2019-01-01,Sugarcane,4469.06,4251.02,4360.04,India,All,Monthly,-165.77
2019-02-01,Sugarcane,4577.54,4048.99,4313.27,India,All,Monthly,25.65
2019-03-01,Sugarcane,4746.9,3937.08,4341.99,India,All,Monthly,-194.33
2019-04-01,Sugarcane,4422.58,3969.99,4196.28,India,All,Monthly,-64.91
2019-05-01,Sugarcane,4540.19,3888.99,4214.59,India,All,Monthly,-3.3
2019-06-01,Sugarcane,4684.3,4041.74,4363.02,India,All,Monthly,84.06
2019-07-01,Sugarcane,4912.03,3981.58,4446.8,India,All,Monthly,-162.74
2019-08-01,Sugarcane,4682.27,3792.74,4237.5,India,All,Monthly,-32.8
2019-09-01,Sugarcane,4354.58,3994.05,4174.32,India,All,Monthly,179.27
2019-10-01,Sugarcane,4797.39,4115.24,4456.32,India,All,Monthly,-24.25
2019-11-01,Sugarcane,4681.87,4118.63,4400.25,India,All,Monthly,138.2
2019-12-01,Sugarcane,4662.61,4186.17,4424.39,India,All,Monthly,-138.79
2020-01-01,Sugarcane,4598.34,3929.64,4263.99,India,All,Monthly,-11.13
2020-02-01,Sugarcane,4636.11,4054.6,4345.35,India,All,Monthly,-155.12
2020-03-01,Sugarcane,4673.75,3911.45,4292.6,India,All,Monthly,-89.47
2020-04-01,Sugarcane,4479.97,3813.62,4146.79,India,All,Monthly,-127.28
2020-05-01,Sugarcane,4133.49,3747.05,3940.27,India,All,Monthly,-188.16
2020-06-01,Sugarcane,4202.5,3519.6,3861.05,India,All,Monthly,2.36
2020-07-01,Sugarcane,4195.55,3540.28,3867.91,India,All,Monthly,-50.84
2020-08-01,Sugarcane,4000.3,3563.72,3782.01,India,All,Monthly,-70.21
2020-09-01,Sugarcane,4111.51,3380.21,3745.86,India,All,Monthly,-63.41
2020-10-01,Sugarcane,3784.39,3550.29,3667.34,India,All,Monthly,-127.25
2020-11-01,Sugarcane,3796.02,3411.6,3603.81,India,All,Monthly,-173.37
2020-12-01,Sugarcane,3832.35,3243.47,3537.91,India,All,Monthly,50.51
2021-01-01,Sugarcane,4082.44,3471.21,3776.82,India,All,Monthly,151.36
2021-02-01,Sugarcane,4282.49,3668.72,3975.6,India,All,Monthly,51.85
2021-03-01,Sugarcane,4238.88,3823.87,4031.38,India,All,Monthly,-7.97
2021-04-01,Sugarcane,4135.55,3612.96,3874.26,India,All,Monthly,187.95
2021-05-01,Sugarcane,4511.52,3653.38,4082.45,India,All,Monthly,-157.79
2021-06-01,Sugarcane,4229.3,3451.05,3840.17,India,All,Monthly,122.14
2021-07-01,Sugarcane,4141.61,3842.03,3991.82,India,All,Monthly,-141.73
2021-08-01,Sugarcane,4016.29,3621.32,3818.8,India,All,Monthly,-62.37
2021-09-01,Sugarcane,4132.14,3651.73,3891.93,India,All,Monthly,-30.96
2021-10-01,Sugarcane,4028.56,3603.79,3816.17,India,All,Monthly,-72.87
2021-11-01,Sugarcane,4138.39,3546.78,3842.59,India,All,Monthly,-74.59
2021-12-01,Sugarcane,4255.63,3459.72,3857.68,India,All,Monthly,-116.69
2022-01-01,Sugarcane,3851.86,3381.46,3616.66,India,All,Monthly,135.97
2022-02-01,Sugarcane,3997.94,3361.61,3679.78,India,All,Monthly,-177.36
2022-03-01,Sugarcane,3664.57,3298.97,3481.77,India,All,Monthly,37.32
2022-04-01,Sugarcane,3994.39,3237.64,3616.02,India,All,Monthly,108.33
2022-05-01,Sugarcane,4188.26,3522.01,3855.13,India,All,Monthly,-178.05
2022-06-01,Sugarcane,4141.67,3353.51,3747.59,India,All,Monthly,122.96
2022-07-01,Sugarcane,3981.86,3704.27,3843.07,India,All,Monthly,-52.72
2022-08-01,Sugarcane,3985.89,3341.46,3663.67,India,All,Monthly,-16.94
2022-09-01,Sugarcane,3763.05,3240.75,3501.9,India,All,Monthly,-128.01
2022-10-01,Sugarcane,3710.67,3015.66,3363.16,India,All,Monthly,14.43
2022-11-01,Sugarcane,3679.95,2949.14,3314.54,India,All,Monthly,-140.54
2022-12-01,Sugarcane,3275.71,3028.28,3151.99,India,All,Monthly,57.46
2023-01-01,Sugarcane,3361.28,2823.07,3092.17,India,All,Monthly,120.64
2023-02-01,Sugarcane,3487.32,3064.71,3276.01,India,All,Monthly,65.89
2023-03-01,Sugarcane,3620.84,3215.39,3418.11,India,All,Monthly,-69.12
2023-04-01,Sugarcane,3477.61,2880.48,3179.05,India,All,Monthly,80.72
2023-05-01,Sugarcane,3666.02,2830.75,3248.39,India,All,Monthly,-13.18
2023-06-01,Sugarcane,3562.27,3055.8,3309.04,India,All,Monthly,-20.87
2023-07-01,Sugarcane,3646.93,3076.77,3361.85,India,All,Monthly,-176.64
2023-08-01,Sugarcane,3522.35,2935.22,3228.79,India,All,Monthly,-192.48
2023-09-01,Sugarcane,3205.6,2817.46,3011.53,India,All,Monthly,-104.43
2023-10-01,Sugarcane,3341.04,2694.4,3017.72,India,All,Monthly,39.18
2023-11-01,Sugarcane,3439.82,2889.27,3164.54,India,All,Monthly,36.22
2023-12-01,Sugarcane,3623.5,2891.23,3257.37,India,All,Monthly,-113.02
2024-01-01,Sugarcane,3547.31,2979.95,3263.63,India,All,Monthly,64.7
2024-02-01,Sugarcane,3584.5,3020.73,3302.61,India,All,Monthly,-16.19
2024-03-01,Sugarcane,3674.84,2881.92,3278.38,India,All,Monthly,135.12
2024-04-01,Sugarcane,3550.42,3013.23,3281.83,India,All,Monthly,-41.64
2024-05-01,Sugarcane,3399.06,3089.53,3244.29,India,All,Monthly,142.22
2024-06-01,Sugarcane,3876.77,3026.18,3451.47,India,All,Monthly,78.04
2024-07-01,Sugarcane,3697.78,3281.17,3489.48,India,All,Monthly,188.73
2024-08-01,Sugarcane,3982.9,3397.22,3690.06,India,All,Monthly,-196.86
2024-09-01,Sugarcane,3781.4,3225.01,3503.2,India,All,Monthly,81.97
2024-10-01,Sugarcane,3811.52,3432.93,3622.22,India,All,Monthly,-107.03
2024-11-01,Sugarcane,3763.48,3241.23,3502.36,India,All,Monthly,71.59
2024-12-01,Sugarcane,3865.7,3199.26,3532.48,India,All,Monthly,12.89
2025-01-01,Sugarcane,3966.7,3167.92,3567.31,India,All,Monthly,75.04
2025-02-01,Sugarcane,3779.53,3444.68,3612.11,India,All,Monthly,180.06
2025-03-01,Sugarcane,4079.82,3305.71,3692.76,India,All,Monthly,65.06
2025-04-01,Sugarcane,4166.69,3621.25,3893.97,India,All,Monthly,171.0
2025-05-01,Sugarcane,4533.33,3686.22,4109.78,India,All,Monthly,-147.2
2025-06-01,Sugarcane,4145.14,3554.35,3849.75,India,All,Monthly,107.22
2025-07-01,Sugarcane,4195.68,3686.85,3941.27,India,All,Monthly,-101.05
2025-08-01,Sugarcane,4187.55,3440.79,3814.17,India,All,Monthly,121.51
2025-09-01,Sugarcane,4389.5,3450.62,3920.06,India,All,Monthly,-167.45
2025-10-01,Sugarcane,4224.48,3276.71,3750.59,India,All,Monthly,-72.45
2025-11-01,Sugarcane,3993.9,3220.44,3607.17,India,All,Monthly,136.29
2025-12-01,Sugarcane,4213.33,3559.17,3886.25,India,All,Monthly,-184.97
2015-01-01,Coffee,1814.11,1489.52,1651.82,India,All,Monthly,176.01
2015-02-01,Coffee,2145.59,1547.26,1846.42,India,All,Monthly,143.1
2015-03-01,Coffee,2478.82,1814.48,2146.65,India,All,Monthly,-85.56
2015-04-01,Coffee,2377.27,1720.96,2049.11,India,All,Monthly,42.26
2015-05-01,Coffee,2262.96,1765.17,2014.06,India,All,Monthly,60.04
2015-06-01,Coffee,2222.59,1598.31,1910.45,India,All,Monthly,-83.26
2015-07-01,Coffee,2132.43,1577.56,1854.99,India,All,Monthly,-178.83
2015-08-01,Coffee,2040.17,1303.93,1672.05,India,All,Monthly,49.62
2015-09-01,Coffee,2019.65,1616.42,1818.04,India,All,Monthly,113.93
2015-10-01,Coffee,2167.21,1716.61,1941.91,India,All,Monthly,-170.67
2015-11-01,Coffee,1922.7,1466.16,1694.43,India,All,Monthly,-80.11
2015-12-01,Coffee,1983.73,1267.78,1625.75,India,All,Monthly,99.03
2016-01-01,Coffee,2035.86,1561.23,1798.55,India,All,Monthly,-155.76
2016-02-01,Coffee,1830.72,1323.58,1577.15,India,All,Monthly,44.6
2016-03-01,Coffee,2089.1,1420.28,1754.69,India,All,Monthly,-59.04
2016-04-01,Coffee,1868.0,1449.49,1658.75,India,All,Monthly,-184.79
2016-05-01,Coffee,1804.86,1139.32,1472.09,India,All,Monthly,92.32
2016-06-01,Coffee,1988.05,1379.42,1683.73,India,All,Monthly,-173.51
2016-07-01,Coffee,1992.29,1336.52,1664.4,India,All,Monthly,32.71
2016-08-01,Coffee,2120.07,1248.29,1684.18,India,All,Monthly,54.28
2016-09-01,Coffee,2198.83,1539.28,1869.06,India,All,Monthly,84.21
2016-10-01,Coffee,2301.24,1780.83,2041.03,India,All,Monthly,92.39
2016-11-01,Coffee,2609.28,1635.57,2122.42,India,All,Monthly,49.84
2016-12-01,Coffee,2311.67,1723.43,2017.55,India,All,Monthly,140.67
2017-01-01,Coffee,2483.51,1672.85,2078.18,India,All,Monthly,-170.03
2017-02-01,Coffee,2370.08,1673.75,2021.92,India,All,Monthly,92.92
2017-03-01,Coffee,2218.79,1904.71,2061.75,India,All,Monthly,155.38
2017-04-01,Coffee,2558.9,2077.14,2318.02,India,All,Monthly,82.52
2017-05-01,Coffee,2549.09,1918.85,2233.97,India,All,Monthly,166.78
2017-06-01,Coffee,2804.97,2282.25,2543.61,India,All,Monthly,101.01
2017-07-01,Coffee,2772.26,2485.07,2628.67,India,All,Monthly,-85.97
2017-08-01,Coffee,2958.98,2142.57,2550.78,India,All,Monthly,-25.68
2017-09-01,Coffee,2866.27,2410.4,2638.34,India,All,Monthly,-187.39
2017-10-01,Coffee,2682.1,2294.37,2488.24,India,All,Monthly,-39.1
2017-11-01,Coffee,2897.27,2226.4,2561.84,India,All,Monthly,8.12
2017-12-01,Coffee,2913.53,2085.06,2499.3,India,All,Monthly,-173.06
2018-01-01,Coffee,2589.63,2053.7,2321.66,India,All,Monthly,-150.12
2018-02-01,Coffee,2521.33,1970.82,2246.08,India,All,Monthly,175.95
2018-03-01,Coffee,2620.51,2035.65,2328.08,India,All,Monthly,-96.29
2018-04-01,Coffee,2478.67,2034.85,2256.76,India,All,Monthly,148.97
2018-05-01,Coffee,2871.17,2207.81,2539.49,India,All,Monthly,102.02
2018-06-01,Coffee,2774.95,2529.01,2651.98,India,All,Monthly,-144.82
2018-07-01,Coffee,2748.52,2207.79,2478.16,India,All,Monthly,-15.0
2018-08-01,Coffee,2606.9,1983.93,2295.41,India,All,Monthly,176.16
2018-09-01,Coffee,2694.89,2222.91,2458.9,India,All,Monthly,-198.6
2018-10-01,Coffee,2680.22,1809.41,2244.81,India,All,Monthly,-50.03
2018-11-01,Coffee,2650.57,1786.33,2218.45,India,All,Monthly,-155.38
2018-12-01,Coffee,2218.61,1883.78,2051.2,India,All,Monthly,12.82
2019-01-01,Coffee,2284.51,1700.21,1992.36,India,All,Monthly,-102.51
2019-02-01,Coffee,2266.38,1603.93,1935.15,India,All,Monthly,145.84
2019-03-01,Coffee,2370.52,1775.16,2072.84,India,All,Monthly,129.91
2019-04-01,Coffee,2436.44,1865.53,2150.98,India,All,Monthly,-48.35
2019-05-01,Coffee,2445.09,1896.64,2170.87,India,All,Monthly,174.5
2019-06-01,Coffee,2551.94,2219.29,2385.62,India,All,Monthly,-87.58
2019-07-01,Coffee,2604.76,2089.87,2347.32,India,All,Monthly,-80.28
2019-08-01,Coffee,2410.06,2100.23,2255.14,India,All,Monthly,-125.92
2019-09-01,Coffee,2302.39,1742.17,2022.28,India,All,Monthly,-39.76
2019-10-01,Coffee,2302.92,1596.97,1949.94,India,All,Monthly,-46.62
2019-11-01,Coffee,2076.63,1721.63,1899.13,India,All,Monthly,-125.89
2019-12-01,Coffee,2122.85,1623.16,1873.01,India,All,Monthly,-3.97
2020-01-01,Coffee,2100.02,1615.26,1857.64,India,All,Monthly,-62.73
2020-02-01,Coffee,2190.95,1609.9,1900.43,India,All,Monthly,145.57
2020-03-01,Coffee,2441.07,1674.07,2057.57,India,All,Monthly,-8.63
2020-04-01,Coffee,2409.42,1941.84,2175.63,India,All,Monthly,77.35
2020-05-01,Coffee,2719.23,1857.81,2288.52,India,All,Monthly,77.39
2020-06-01,Coffee,2841.66,2219.88,2530.77,India,All,Monthly,184.03
2020-07-01,Coffee,3019.65,2302.24,2660.95,India,All,Monthly,-96.82
2020-08-01,Coffee,2994.66,2428.17,2711.41,India,All,Monthly,27.69
2020-09-01,Coffee,2850.29,2248.01,2549.15,India,All,Monthly,-148.0
2020-10-01,Coffee,2850.47,1922.22,2386.35,India,All,Monthly,-43.71
2020-11-01,Coffee,2623.11,2058.99,2341.05,India,All,Monthly,33.64
2020-12-01,Coffee,2541.69,2046.44,2294.07,India,All,Monthly,-58.22
2021-01-01,Coffee,2676.83,1968.88,2322.86,India,All,Monthly,-74.88
2021-02-01,Coffee,2523.23,2063.46,2293.34,India,All,Monthly,-75.97
2021-03-01,Coffee,2516.83,1862.68,2189.76,India,All,Monthly,-148.73
2021-04-01,Coffee,2348.24,1784.76,2066.5,India,All,Monthly,90.42
2021-05-01,Coffee,2634.88,1764.65,2199.76,India,All,Monthly,-2.74
2021-06-01,Coffee,2497.86,1712.16,2105.01,India,All,Monthly,105.01
2021-07-01,Coffee,2580.9,2069.52,2325.21,India,All,Monthly,-67.21
2021-08-01,Coffee,2748.33,1986.19,2367.26,India,All,Monthly,-43.73
2021-09-01,Coffee,2564.3,1972.66,2268.48,India,All,Monthly,83.69
2021-10-01,Coffee,2454.52,2093.54,2274.03,India,All,Monthly,-101.01
2021-11-01,Coffee,2296.99,2057.34,2177.17,India,All,Monthly,106.04
2021-12-01,Coffee,2521.19,2157.94,2339.57,India,All,Monthly,-2.38
2022-01-01,Coffee,2505.11,2227.42,2366.27,India,All,Monthly,155.74
2022-02-01,Coffee,2682.42,2370.75,2526.59,India,All,Monthly,-87.86
2022-03-01,Coffee,2720.27,2011.41,2365.84,India,All,Monthly,136.52
2022-04-01,Coffee,2836.89,2361.22,2599.06,India,All,Monthly,-61.3
2022-05-01,Coffee,2785.5,2121.07,2453.29,India,All,Monthly,-199.24
2022-06-01,Coffee,2406.28,2117.82,2262.05,India,All,Monthly,177.51
2022-07-01,Coffee,2837.21,1965.2,2401.2,India,All,Monthly,129.86
2022-08-01,Coffee,2853.57,2094.48,2474.03,India,All,Monthly,-26.98
2022-09-01,Coffee,2831.48,2093.47,2462.48,India,All,Monthly,21.45
2022-10-01,Coffee,2932.61,2228.9,2580.75,India,All,Monthly,6.56
2022-11-01,Coffee,3046.2,2108.43,2577.32,India,All,Monthly,-119.75
2022-12-01,Coffee,2943.8,2337.33,2640.56,India,All,Monthly,-124.16
2023-01-01,Coffee,2854.06,2041.42,2447.74,India,All,Monthly,-124.23
2023-02-01,Coffee,2525.43,1967.34,2246.38,India,All,Monthly,19.53
2023-03-01,Coffee,2488.03,1922.04,2205.04,India,All,Monthly,-122.25
2023-04-01,Coffee,2576.8,1597.75,2087.28,India,All,Monthly,-8.56
2023-05-01,Coffee,2215.73,1741.92,1978.83,India,All,Monthly,-47.15
2023-06-01,Coffee,2341.24,1691.49,2016.36,India,All,Monthly,141.96
2023-07-01,Coffee,2272.54,2047.54,2160.04,India,All,Monthly,-36.42
2023-08-01,Coffee,2343.15,1916.65,2129.9,India,All,Monthly,38.05
2023-09-01,Coffee,2297.16,1932.64,2114.9,India,All,Monthly,152.61
2023-10-01,Coffee,2686.63,1807.02,2246.82,India,All,Monthly,102.74
2023-11-01,Coffee,2807.34,2048.54,2427.94,India,All,Monthly,-44.65
2023-12-01,Coffee,2616.87,1951.29,2284.08,India,All,Monthly,-77.55
2024-01-01,Coffee,2606.33,1859.0,2232.67,India,All,Monthly,-161.09
2024-02-01,Coffee,2459.18,1743.64,2101.41,India,All,Monthly,141.65
2024-03-01,Coffee,2457.12,1914.55,2185.84,India,All,Monthly,128.84
2024-04-01,Coffee,2776.07,1864.91,2320.49,India,All,Monthly,-190.66
2024-05-01,Coffee,2324.01,1685.72,2004.86,India,All,Monthly,-30.97
2024-06-01,Coffee,2237.84,1704.07,1970.96,India,All,Monthly,-77.76
2024-07-01,Coffee,2375.78,1739.25,2057.52,India,All,Monthly,-135.19
2024-08-01,Coffee,2134.38,1634.9,1884.64,India,All,Monthly,-156.52
2024-09-01,Coffee,1864.16,1426.13,1645.14,India,All,Monthly,164.42
2024-10-01,Coffee,2114.53,1614.35,1864.44,India,All,Monthly,-46.23
2024-11-01,Coffee,2150.04,1652.61,1901.32,India,All,Monthly,53.95
2024-12-01,Coffee,2228.84,1796.06,2012.45,India,All,Monthly,-152.99
2025-01-01,Coffee,1975.91,1652.88,1814.39,India,All,Monthly,160.72
2025-02-01,Coffee,2462.66,1666.99,2064.82,India,All,Monthly,164.63
2025-03-01,Coffee,2494.15,2114.98,2304.56,India,All,Monthly,90.78
2025-04-01,Coffee,2713.61,2258.6,2486.1,India,All,Monthly,-168.68
2025-05-01,Coffee,2798.16,2125.24,2461.7,India,All,Monthly,33.51
2025-06-01,Coffee,2617.3,2073.74,2345.52,India,All,Monthly,-87.5
2025-07-01,Coffee,2411.66,2143.31,2277.48,India,All,Monthly,34.09
2025-08-01,Coffee,2518.33,2080.05,2299.19,India,All,Monthly,143.03
2025-09-01,Coffee,2888.25,2059.71,2473.98,India,All,Monthly,-25.81
2025-10-01,Coffee,2764.23,1952.14,2358.18,India,All,Monthly,162.52
2025-11-01,Coffee,2958.18,2246.78,2602.48,India,All,Monthly,179.78
2025-12-01,Coffee,2985.2,2431.72,2708.46,India,All,Monthly,-115.18
2015-01-01,Cotton,4050.2,3653.11,3851.66,India,All,Monthly,96.33
2015-02-01,Cotton,4285.13,3633.32,3959.23,India,All,Monthly,123.82
2015-03-01,Cotton,4582.36,3920.79,4251.57,India,All,Monthly,39.46
2015-04-01,Cotton,4538.47,4126.01,4332.24,India,All,Monthly,-195.39
2015-05-01,Cotton,4579.74,3748.95,4164.35,India,All,Monthly,163.02
2015-06-01,Cotton,4741.74,4142.87,4442.31,India,All,Monthly,182.92
2015-07-01,Cotton,5046.58,4222.03,4634.3,India,All,Monthly,3.48
2015-08-01,Cotton,4798.96,4158.44,4478.7,India,All,Monthly,-81.98
2015-09-01,Cotton,4567.51,4131.85,4349.68,India,All,Monthly,-175.41
2015-10-01,Cotton,4316.95,3910.19,4113.57,India,All,Monthly,86.64
2015-11-01,Cotton,4536.08,4026.69,4281.39,India,All,Monthly,181.28
2015-12-01,Cotton,4714.66,4189.9,4452.28,India,All,Monthly,-171.7
2016-01-01,Cotton,4545.98,4035.29,4290.64,India,All,Monthly,-199.42
2016-02-01,Cotton,4404.97,3880.85,4142.91,India,All,Monthly,32.45
2016-03-01,Cotton,4466.36,3883.97,4175.16,India,All,Monthly,-189.0
2016-04-01,Cotton,4193.92,3662.58,3928.25,India,All,Monthly,77.5
2016-05-01,Cotton,4220.71,3741.28,3980.99,India,All,Monthly,64.78
2016-06-01,Cotton,4162.03,3792.11,3977.07,India,All,Monthly,130.81
2016-07-01,Cotton,4326.92,3737.57,4032.24,India,All,Monthly,-86.31
2016-08-01,Cotton,4157.54,3597.33,3877.44,India,All,Monthly,141.85
2016-09-01,Cotton,4478.56,3870.4,4174.48,India,All,Monthly,32.38
2016-10-01,Cotton,4668.25,4008.31,4338.28,India,All,Monthly,-11.42
2016-11-01,Cotton,4465.66,4188.11,4326.88,India,All,Monthly,-154.36
2016-12-01,Cotton,4399.2,3817.23,4108.21,India,All,Monthly,73.66
2017-01-01,Cotton,4538.08,3793.33,4165.71,India,All,Monthly,-39.4
2017-02-01,Cotton,4455.75,4025.55,4240.65,India,All,Monthly,-15.9
2017-03-01,Cotton,4562.1,3727.22,4144.66,India,All,Monthly,66.08
2017-04-01,Cotton,4577.51,4013.01,4295.26,India,All,Monthly,-12.55
2017-05-01,Cotton,4655.55,4093.81,4374.68,India,All,Monthly,86.96
2017-06-01,Cotton,4709.52,4166.65,4438.09,India,All,Monthly,-138.74
2017-07-01,Cotton,4770.93,3902.52,4336.72,India,All,Monthly,-58.47
2017-08-01,Cotton,4550.42,3974.19,4262.31,India,All,Monthly,186.05
2017-09-01,Cotton,4805.46,4071.51,4438.49,India,All,Monthly,173.36
2017-10-01,Cotton,4822.39,4355.02,4588.7,India,All,Monthly,110.56
2017-11-01,Cotton,4942.22,4579.5,4760.86,India,All,Monthly,-78.62
2017-12-01,Cotton,4889.53,4426.92,4658.22,India,All,Monthly,-165.49
2018-01-01,Cotton,4722.9,3997.43,4360.16,India,All,Monthly,-101.68
2018-02-01,Cotton,4671.96,3801.95,4236.96,India,All,Monthly,71.09
2018-03-01,Cotton,4434.55,4096.79,4265.67,India,All,Monthly,-172.75
2018-04-01,Cotton,4526.07,3861.5,4193.78,India,All,Monthly,-106.68
2018-05-01,Cotton,4536.5,3591.92,4064.21,India,All,Monthly,105.52
2018-06-01,Cotton,4556.3,4032.31,4294.31,India,All,Monthly,-33.65
2018-07-01,Cotton,4511.1,3824.11,4167.61,India,All,Monthly,69.42
2018-08-01,Cotton,4351.55,3785.26,4068.41,India,All,Monthly,125.7
2018-09-01,Cotton,4329.76,3863.8,4096.78,India,All,Monthly,174.44
2018-10-01,Cotton,4385.92,3991.5,4188.71,India,All,Monthly,-21.78
2018-11-01,Cotton,4660.65,3694.79,4177.72,India,All,Monthly,-70.34
2018-12-01,Cotton,4454.68,3900.01,4177.35,India,All,Monthly,-110.64
2019-01-01,Cotton,4541.44,3875.74,4208.59,India,All,Monthly,-136.88
2019-02-01,Cotton,4525.15,3898.15,4211.65,India,All,Monthly,-185.78
2019-03-01,Cotton,4502.48,3587.33,4044.9,India,All,Monthly,-175.46
2019-04-01,Cotton,4357.89,3582.79,3970.34,India,All,Monthly,65.4
2019-05-01,Cotton,4403.13,3934.1,4168.62,India,All,Monthly,157.36
2019-06-01,Cotton,4503.15,4059.46,4281.3,India,All,Monthly,-104.48
2019-07-01,Cotton,4360.16,3877.68,4118.92,India,All,Monthly,-163.91
2019-08-01,Cotton,4294.37,3585.14,3939.76,India,All,Monthly,-79.78
2019-09-01,Cotton,4074.75,3471.9,3773.33,India,All,Monthly,-78.35
2019-10-01,Cotton,3886.83,3316.53,3601.68,India,All,Monthly,170.58
2019-11-01,Cotton,4221.05,3427.14,3824.1,India,All,Monthly,-32.73
2019-12-01,Cotton,4214.43,3313.94,3764.19,India,All,Monthly,-18.02
2020-01-01,Cotton,4130.78,3281.5,3706.14,India,All,Monthly,-150.4
2020-02-01,Cotton,3871.33,3443.79,3657.56,India,All,Monthly,-149.49
2020-03-01,Cotton,3723.52,3211.57,3467.55,India,All,Monthly,75.23
2020-04-01,Cotton,3972.68,3298.71,3635.7,India,All,Monthly,-93.55
2020-05-01,Cotton,3705.23,3381.91,3543.57,India,All,Monthly,140.4
2020-06-01,Cotton,3789.42,3214.5,3501.96,India,All,Monthly,-123.24
2020-07-01,Cotton,3690.88,3077.67,3384.28,India,All,Monthly,-54.81
2020-08-01,Cotton,3469.39,3099.04,3284.21,India,All,Monthly,-109.32
2020-09-01,Cotton,3635.69,2694.91,3165.3,India,All,Monthly,105.9
2020-10-01,Cotton,3423.65,3013.89,3218.77,India,All,Monthly,88.79
2020-11-01,Cotton,3475.81,2890.63,3183.22,India,All,Monthly,-10.22
2020-12-01,Cotton,3635.15,3050.34,3342.74,India,All,Monthly,6.52
2021-01-01,Cotton,3458.82,2954.39,3206.6,India,All,Monthly,-146.61
2021-02-01,Cotton,3196.03,2935.04,3065.54,India,All,Monthly,-115.06
2021-03-01,Cotton,3353.89,2835.57,3094.73,India,All,Monthly,179.44
2021-04-01,Cotton,3499.68,3135.84,3317.76,India,All,Monthly,-38.88
2021-05-01,Cotton,3606.31,2854.81,3230.56,India,All,Monthly,188.09
2021-06-01,Cotton,3697.87,3201.43,3449.65,India,All,Monthly,-71.02
2021-07-01,Cotton,3748.01,2939.86,3343.93,India,All,Monthly,-105.67
2021-08-01,Cotton,3631.81,3006.56,3319.19,India,All,Monthly,117.1
2021-09-01,Cotton,3586.93,2936.73,3261.83,India,All,Monthly,21.91
2021-10-01,Cotton,3781.43,3149.26,3465.34,India,All,Monthly,135.15
2021-11-01,Cotton,4084.55,3131.18,3607.86,India,All,Monthly,50.12
2021-12-01,Cotton,3993.36,3285.8,3639.58,India,All,Monthly,178.06
2022-01-01,Cotton,4163.34,3467.43,3815.39,India,All,Monthly,107.52
2022-02-01,Cotton,4355.69,3620.17,3987.93,India,All,Monthly,-85.26
2022-03-01,Cotton,4155.56,3464.17,3809.86,India,All,Monthly,-31.27
2022-04-01,Cotton,4180.14,3611.01,3895.57,India,All,Monthly,12.77
2022-05-01,Cotton,4252.98,3554.24,3903.61,India,All,Monthly,-54.22
2022-06-01,Cotton,4072.24,3583.74,3827.99,India,All,Monthly,-33.1
2022-07-01,Cotton,4044.45,3676.28,3860.37,India,All,Monthly,-2.72
2022-08-01,Cotton,4268.68,3448.69,3858.68,India,All,Monthly,58.83
2022-09-01,Cotton,4179.32,3497.28,3838.3,India,All,Monthly,149.59
2022-10-01,Cotton,4199.94,3565.08,3882.51,India,All,Monthly,106.91
2022-11-01,Cotton,4341.5,3769.11,4055.3,India,All,Monthly,-182.86
2022-12-01,Cotton,4338.28,3461.41,3899.85,India,All,Monthly,-134.16
2023-01-01,Cotton,4147.37,3350.24,3748.81,India,All,Monthly,197.53
2023-02-01,Cotton,4049.62,3447.64,3748.63,India,All,Monthly,75.72
2023-03-01,Cotton,3989.44,3363.74,3676.59,India,All,Monthly,-43.8
2023-04-01,Cotton,4000.72,3255.33,3628.03,India,All,Monthly,-125.29
2023-05-01,Cotton,3654.01,3172.72,3413.36,India,All,Monthly,132.59
2023-06-01,Cotton,3794.93,3273.24,3534.09,India,All,Monthly,110.98
2023-07-01,Cotton,3841.69,3455.97,3648.83,India,All,Monthly,155.09
2023-08-01,Cotton,4092.69,3586.85,3839.77,India,All,Monthly,-152.53
2023-09-01,Cotton,3832.85,3242.14,3537.5,India,All,Monthly,66.61
2023-10-01,Cotton,3831.83,3110.12,3470.98,India,All,Monthly,101.35
2023-11-01,Cotton,4005.73,3083.36,3544.55,India,All,Monthly,-107.24
2023-12-01,Cotton,3655.81,3049.87,3352.84,India,All,Monthly,11.0
2024-01-01,Cotton,3508.31,3073.84,3291.08,India,All,Monthly,192.36
2024-02-01,Cotton,3584.27,3180.41,3382.34,India,All,Monthly,-24.54
2024-03-01,Cotton,3776.05,2935.52,3355.79,India,All,Monthly,-84.7
2024-04-01,Cotton,3707.31,3128.92,3418.12,India,All,Monthly,-30.97
2024-05-01,Cotton,3622.35,2974.57,3298.46,India,All,Monthly,-140.91
2024-06-01,Cotton,3548.0,2766.84,3157.42,India,All,Monthly,125.41
2024-07-01,Cotton,3661.71,3044.92,3353.31,India,All,Monthly,31.72
2024-08-01,Cotton,3844.75,3259.85,3552.3,India,All,Monthly,35.73
